怪物ID,怪物类型,怪物所在的格子,掉落包ID,怪物序号,关卡ID备注,副本ID备注,地图名备注,副本名称备注,,,,,,,,,
112322,1002,9,1002,2,11232,1123,乌斯藏,流沙界(5),,,,,,,,,
112323,1003,5,1001,3,11232,1123,乌斯藏,流沙界(5),,,,,,,,,
112324,1004,1,1002,4,11232,1123,乌斯藏,流沙界(5),,,,,,,,,
112325,1005,4,1001,5,11232,1123,乌斯藏,流沙界(5),,,,,,,,,
112326,1002,8,1002,6,11232,1123,乌斯藏,流沙界(5),,,,,,,,,
112327,1003,10,1001,7,11232,1123,乌斯藏,流沙界(5),,,,,,,,,
112328,1004,11,1002,8,11232,1123,乌斯藏,流沙界(5),,,,,,,,,
112329,1005,12,1001,9,11232,1123,乌斯藏,流沙界(5),,,,,,,,,
112331,1006,3,1002,1,11233,1123,乌斯藏,流沙界(5),,,,,,,,,
112332,1007,9,1001,2,11233,1123,乌斯藏,流沙界(5),,,,,,,,,
112333,1008,5,1002,3,11233,1123,乌斯藏,流沙界(5),,,,,,,,,
112334,1009,4,1001,4,11233,1123,乌斯藏,流沙界(5),,,,,,,,,
112335,1010,7,1002,5,11233,1123,乌斯藏,流沙界(5),,,,,,,,,
112336,1007,8,1001,6,11233,1123,乌斯藏,流沙界(5),,,,,,,,,
112337,1008,10,1002,7,11233,1123,乌斯藏,流沙界(5),,,,,,,,,
112338,1009,11,1001,8,11233,1123,乌斯藏,流沙界(5),,,,,,,,,
112339,1010,12,1002,9,11233,1123,乌斯藏,流沙界(5),,,,,,,,,
112411,1011,9,1001,1,11241,1124,乌斯藏,流沙界(6),,,,,,,,,
112412,1012,5,1002,2,11241,1124,乌斯藏,流沙界(6),,,,,,,,,
112413,1013,8,1001,3,11241,1124,乌斯藏,流沙界(6),,,,,,,,,
112414,1014,1,1002,4,11241,1124,乌斯藏,流沙界(6),,,,,,,,,
112415,1015,7,1001,5,11241,1124,乌斯藏,流沙界(6),,,,,,,,,
112416,1012,2,1002,6,11241,1124,乌斯藏,流沙界(6),,,,,,,,,
112417,1013,10,1001,7,11241,1124,乌斯藏,流沙界(6),,,,,,,,,
112418,1014,11,1002,8,11241,1124,乌斯藏,流沙界(6),,,,,,,,,
112419,1015,12,1001,9,11241,1124,乌斯藏,流沙界(6),,,,,,,,,
112421,1016,3,1002,1,11242,1124,乌斯藏,流沙界(6),,,,,,,,,
112422,1017,2,1001,2,11242,1124,乌斯藏,流沙界(6),,,,,,,,,
112423,1018,5,1002,3,11242,1124,乌斯藏,流沙界(6),,,,,,,,,
112424,1019,1,1001,4,11242,1124,乌斯藏,流沙界(6),,,,,,,,,
112425,1020,4,1002,5,11242,1124,乌斯藏,流沙界(6),,,,,,,,,
112426,1017,7,1001,6,11242,1124,乌斯藏,流沙界(6),,,,,,,,,
112427,1018,10,1002,7,11242,1124,乌斯藏,流沙界(6),,,,,,,,,
112428,1019,11,1001,8,11242,1124,乌斯藏,流沙界(6),,,,,,,,,
112429,1020,12,1002,9,11242,1124,乌斯藏,流沙界(6),,,,,,,,,
112431,1021,9,1001,1,11243,1124,乌斯藏,流沙界(6),,,,,,,,,
112432,1022,5,1002,2,11243,1124,乌斯藏,流沙界(6),,,,,,,,,
112433,1023,8,1001,3,11243,1124,乌斯藏,流沙界(6),,,,,,,,,
112434,1024,4,1002,4,11243,1124,乌斯藏,流沙界(6),,,,,,,,,
112435,1025,7,1001,5,11243,1124,乌斯藏,流沙界(6),,,,,,,,,
112436,1022,1,1002,6,11243,1124,乌斯藏,流沙界(6),,,,,,,,,
112437,1023,10,1001,7,11243,1124,乌斯藏,流沙界(6),,,,,,,,,
112438,1024,11,1002,8,11243,1124,乌斯藏,流沙界(6),,,,,,,,,
112439,1025,12,1001,9,11243,1124,乌斯藏,流沙界(6),,,,,,,,,
112511,1026,3,1002,1,11251,1125,乌斯藏,流沙界(7),,,,,,,,,
112512,1027,9,1001,2,11251,1125,乌斯藏,流沙界(7),,,,,,,,,
112513,1028,5,1002,3,11251,1125,乌斯藏,流沙界(7),,,,,,,,,
112514,1029,1,1001,4,11251,1125,乌斯藏,流沙界(7),,,,,,,,,
112515,1030,7,1002,5,11251,1125,乌斯藏,流沙界(7),,,,,,,,,
112516,1027,8,1001,6,11251,1125,乌斯藏,流沙界(7),,,,,,,,,
112517,1028,10,1002,7,11251,1125,乌斯藏,流沙界(7),,,,,,,,,
112518,1029,11,1001,8,11251,1125,乌斯藏,流沙界(7),,,,,,,,,
112519,1030,12,1002,9,11251,1125,乌斯藏,流沙界(7),,,,,,,,,
112521,1031,3,1001,1,11252,1125,乌斯藏,流沙界(7),,,,,,,,,
112522,1032,9,1002,2,11252,1125,乌斯藏,流沙界(7),,,,,,,,,
112523,1033,2,1001,3,11252,1125,乌斯藏,流沙界(7),,,,,,,,,
112524,1034,5,1002,4,11252,1125,乌斯藏,流沙界(7),,,,,,,,,
112525,1035,1,1001,5,11252,1125,乌斯藏,流沙界(7),,,,,,,,,
112526,1032,7,1002,6,11252,1125,乌斯藏,流沙界(7),,,,,,,,,
112527,1033,10,1001,7,11252,1125,乌斯藏,流沙界(7),,,,,,,,,
112528,1034,11,1002,8,11252,1125,乌斯藏,流沙界(7),,,,,,,,,
112529,1035,12,1001,9,11252,1125,乌斯藏,流沙界(7),,,,,,,,,
112531,1036,3,1002,1,11253,1125,乌斯藏,流沙界(7),,,,,,,,,
112532,1037,9,1001,2,11253,1125,乌斯藏,流沙界(7),,,,,,,,,
112533,1038,5,1002,3,11253,1125,乌斯藏,流沙界(7),,,,,,,,,
112534,1039,8,1001,4,11253,1125,乌斯藏,流沙界(7),,,,,,,,,
112535,1040,7,1002,5,11253,1125,乌斯藏,流沙界(7),,,,,,,,,
112536,1037,1,1001,6,11253,1125,乌斯藏,流沙界(7),,,,,,,,,
112537,1038,10,1002,7,11253,1125,乌斯藏,流沙界(7),,,,,,,,,
112538,1039,11,1001,8,11253,1125,乌斯藏,流沙界(7),,,,,,,,,
112539,1040,12,1002,9,11253,1125,乌斯藏,流沙界(7),,,,,,,,,
112611,1041,6,1001,1,11261,1126,乌斯藏,流沙界(8),,,,,,,,,
112612,1042,2,1002,2,11261,1126,乌斯藏,流沙界(8),,,,,,,,,
112613,1043,5,1001,3,11261,1126,乌斯藏,流沙界(8),,,,,,,,,
112614,1044,8,1002,4,11261,1126,乌斯藏,流沙界(8),,,,,,,,,
112615,1045,4,1001,5,11261,1126,乌斯藏,流沙界(8),,,,,,,,,
112616,1042,7,1002,6,11261,1126,乌斯藏,流沙界(8),,,,,,,,,
112617,1043,10,1001,7,11261,1126,乌斯藏,流沙界(8),,,,,,,,,
112618,1044,11,1002,8,11261,1126,乌斯藏,流沙界(8),,,,,,,,,
112619,1045,12,1001,9,11261,1126,乌斯藏,流沙界(8),,,,,,,,,
112621,1046,3,1002,1,11262,1126,乌斯藏,流沙界(8),,,,,,,,,
112622,1047,6,1001,2,11262,1126,乌斯藏,流沙界(8),,,,,,,,,
112623,1048,9,1002,3,11262,1126,乌斯藏,流沙界(8),,,,,,,,,
112624,1049,5,1001,4,11262,1126,乌斯藏,流沙界(8),,,,,,,,,
112625,1050,4,1002,5,11262,1126,乌斯藏,流沙界(8),,,,,,,,,
112626,1047,7,1001,6,11262,1126,乌斯藏,流沙界(8),,,,,,,,,
112627,1048,10,1002,7,11262,1126,乌斯藏,流沙界(8),,,,,,,,,
112628,1049,11,1001,8,11262,1126,乌斯藏,流沙界(8),,,,,,,,,
112629,1050,12,1002,9,11262,1126,乌斯藏,流沙界(8),,,,,,,,,
112631,1051,6,1001,1,11263,1126,乌斯藏,流沙界(8),,,,,,,,,
112632,1052,5,1002,2,11263,1126,乌斯藏,流沙界(8),,,,,,,,,
112633,1053,1,1001,3,11263,1126,乌斯藏,流沙界(8),,,,,,,,,
112634,1054,4,1002,4,11263,1126,乌斯藏,流沙界(8),,,,,,,,,
112635,1055,7,1001,5,11263,1126,乌斯藏,流沙界(8),,,,,,,,,
112636,1052,8,1002,6,11263,1126,乌斯藏,流沙界(8),,,,,,,,,
112637,1053,10,1001,7,11263,1126,乌斯藏,流沙界(8),,,,,,,,,
112638,1054,11,1002,8,11263,1126,乌斯藏,流沙界(8),,,,,,,,,
112639,1055,12,1001,9,11263,1126,乌斯藏,流沙界(8),,,,,,,,,
112711,1056,3,1002,1,11271,1127,乌斯藏,流沙界(9),,,,,,,,,
112712,1057,9,1001,2,11271,1127,乌斯藏,流沙界(9),,,,,,,,,
112713,1058,5,1002,3,11271,1127,乌斯藏,流沙界(9),,,,,,,,,
112714,1059,1,1001,4,11271,1127,乌斯藏,流沙界(9),,,,,,,,,
112715,1060,4,1002,5,11271,1127,乌斯藏,流沙界(9),,,,,,,,,
112716,1057,8,1001,6,11271,1127,乌斯藏,流沙界(9),,,,,,,,,
112717,1058,10,1002,7,11271,1127,乌斯藏,流沙界(9),,,,,,,,,
112718,1059,11,1001,8,11271,1127,乌斯藏,流沙界(9),,,,,,,,,
112719,1060,12,1002,9,11271,1127,乌斯藏,流沙界(9),,,,,,,,,
112721,1061,3,1001,1,11272,1127,乌斯藏,流沙界(9),,,,,,,,,
112722,1062,9,1002,2,11272,1127,乌斯藏,流沙界(9),,,,,,,,,
112723,1063,5,1001,3,11272,1127,乌斯藏,流沙界(9),,,,,,,,,
112724,1064,4,1002,4,11272,1127,乌斯藏,流沙界(9),,,,,,,,,
112725,1065,7,1001,5,11272,1127,乌斯藏,流沙界(9),,,,,,,,,
112726,1062,8,1002,6,11272,1127,乌斯藏,流沙界(9),,,,,,,,,
112727,1063,10,1001,7,11272,1127,乌斯藏,流沙界(9),,,,,,,,,
112728,1064,11,1002,8,11272,1127,乌斯藏,流沙界(9),,,,,,,,,
112729,1065,12,1001,9,11272,1127,乌斯藏,流沙界(9),,,,,,,,,
112731,1066,9,1002,1,11273,1127,乌斯藏,流沙界(9),,,,,,,,,
112732,1067,5,1001,2,11273,1127,乌斯藏,流沙界(9),,,,,,,,,
112733,1068,8,1002,3,11273,1127,乌斯藏,流沙界(9),,,,,,,,,
112734,1069,1,1001,4,11273,1127,乌斯藏,流沙界(9),,,,,,,,,
112735,1070,7,1002,5,11273,1127,乌斯藏,流沙界(9),,,,,,,,,
112736,1067,2,1001,6,11273,1127,乌斯藏,流沙界(9),,,,,,,,,
112737,1068,10,1002,7,11273,1127,乌斯藏,流沙界(9),,,,,,,,,
112738,1069,11,1001,8,11273,1127,乌斯藏,流沙界(9),,,,,,,,,
112739,1070,12,1002,9,11273,1127,乌斯藏,流沙界(9),,,,,,,,,
120111,1071,3,1001,1,12011,1201,蓬莱岛,东瀛(1),,,,,,,,,
120112,1072,2,1002,2,12011,1201,蓬莱岛,东瀛(1),,,,,,,,,
120113,1073,5,1001,3,12011,1201,蓬莱岛,东瀛(1),,,,,,,,,
120114,1074,1,1002,4,12011,1201,蓬莱岛,东瀛(1),,,,,,,,,
120115,1075,4,1001,5,12011,1201,蓬莱岛,东瀛(1),,,,,,,,,
120116,1072,7,1002,6,12011,1201,蓬莱岛,东瀛(1),,,,,,,,,
120117,1073,10,1001,7,12011,1201,蓬莱岛,东瀛(1),,,,,,,,,
120118,1074,11,1002,8,12011,1201,蓬莱岛,东瀛(1),,,,,,,,,
120119,1075,12,1001,9,12011,1201,蓬莱岛,东瀛(1),,,,,,,,,
120121,1076,9,1002,1,12012,1201,蓬莱岛,东瀛(1),,,,,,,,,
120122,1077,5,1001,2,12012,1201,蓬莱岛,东瀛(1),,,,,,,,,
120123,1078,8,1002,3,12012,1201,蓬莱岛,东瀛(1),,,,,,,,,
120124,1079,4,1001,4,12012,1201,蓬莱岛,东瀛(1),,,,,,,,,
120125,1080,7,1002,5,12012,1201,蓬莱岛,东瀛(1),,,,,,,,,
120126,1077,1,1001,6,12012,1201,蓬莱岛,东瀛(1),,,,,,,,,
120127,1078,10,1002,7,12012,1201,蓬莱岛,东瀛(1),,,,,,,,,
120128,1079,11,1001,8,12012,1201,蓬莱岛,东瀛(1),,,,,,,,,
120129,1080,12,1002,9,12012,1201,蓬莱岛,东瀛(1),,,,,,,,,
120131,1001,3,1001,1,12013,1201,蓬莱岛,东瀛(1),,,,,,,,,
120132,1002,9,1002,2,12013,1201,蓬莱岛,东瀛(1),,,,,,,,,
120133,1003,5,1001,3,12013,1201,蓬莱岛,东瀛(1),,,,,,,,,
120134,1004,1,1002,4,12013,1201,蓬莱岛,东瀛(1),,,,,,,,,
120135,1005,7,1001,5,12013,1201,蓬莱岛,东瀛(1),,,,,,,,,
120136,1002,8,1002,6,12013,1201,蓬莱岛,东瀛(1),,,,,,,,,
120137,1003,10,1001,7,12013,1201,蓬莱岛,东瀛(1),,,,,,,,,
120138,1004,11,1002,8,12013,1201,蓬莱岛,东瀛(1),,,,,,,,,
120139,1005,12,1001,9,12013,1201,蓬莱岛,东瀛(1),,,,,,,,,
120211,1006,3,1002,1,12021,1202,蓬莱岛,东瀛(2),,,,,,,,,
120212,1007,9,1001,2,12021,1202,蓬莱岛,东瀛(2),,,,,,,,,
120213,1008,2,1002,3,12021,1202,蓬莱岛,东瀛(2),,,,,,,,,
120214,1009,5,1001,4,12021,1202,蓬莱岛,东瀛(2),,,,,,,,,
120215,1010,1,1002,5,12021,1202,蓬莱岛,东瀛(2),,,,,,,,,
120216,1007,7,1001,6,12021,1202,蓬莱岛,东瀛(2),,,,,,,,,
120217,1008,10,1002,7,12021,1202,蓬莱岛,东瀛(2),,,,,,,,,
120218,1009,11,1001,8,12021,1202,蓬莱岛,东瀛(2),,,,,,,,,
120219,1010,12,1002,9,12021,1202,蓬莱岛,东瀛(2),,,,,,,,,
120221,1011,3,1001,1,12022,1202,蓬莱岛,东瀛(2),,,,,,,,,
120222,1012,9,1002,2,12022,1202,蓬莱岛,东瀛(2),,,,,,,,,
120223,1013,5,1001,3,12022,1202,蓬莱岛,东瀛(2),,,,,,,,,
120224,1014,8,1002,4,12022,1202,蓬莱岛,东瀛(2),,,,,,,,,
120225,1015,7,1001,5,12022,1202,蓬莱岛,东瀛(2),,,,,,,,,
120226,1012,1,1002,6,12022,1202,蓬莱岛,东瀛(2),,,,,,,,,
120227,1013,10,1001,7,12022,1202,蓬莱岛,东瀛(2),,,,,,,,,
120228,1014,11,1002,8,12022,1202,蓬莱岛,东瀛(2),,,,,,,,,
120229,1015,12,1001,9,12022,1202,蓬莱岛,东瀛(2),,,,,,,,,
120231,1016,6,1002,1,12023,1202,蓬莱岛,东瀛(2),,,,,,,,,
120232,1017,2,1001,2,12023,1202,蓬莱岛,东瀛(2),,,,,,,,,
120233,1018,5,1002,3,12023,1202,蓬莱岛,东瀛(2),,,,,,,,,
120234,1019,8,1001,4,12023,1202,蓬莱岛,东瀛(2),,,,,,,,,
120235,1020,4,1002,5,12023,1202,蓬莱岛,东瀛(2),,,,,,,,,
120236,1017,7,1001,6,12023,1202,蓬莱岛,东瀛(2),,,,,,,,,
120237,1018,10,1002,7,12023,1202,蓬莱岛,东瀛(2),,,,,,,,,
120238,1019,11,1001,8,12023,1202,蓬莱岛,东瀛(2),,,,,,,,,
120239,1020,12,1002,9,12023,1202,蓬莱岛,东瀛(2),,,,,,,,,
120311,1021,3,1001,1,12031,1203,蓬莱岛,东瀛(3),,,,,,,,,
120312,1022,6,1002,2,12031,1203,蓬莱岛,东瀛(3),,,,,,,,,
120313,1023,9,1001,3,12031,1203,蓬莱岛,东瀛(3),,,,,,,,,
120314,1024,5,1002,4,12031,1203,蓬莱岛,东瀛(3),,,,,,,,,
120315,1025,4,1001,5,12031,1203,蓬莱岛,东瀛(3),,,,,,,,,
120316,1022,7,1002,6,12031,1203,蓬莱岛,东瀛(3),,,,,,,,,
120317,1023,10,1001,7,12031,1203,蓬莱岛,东瀛(3),,,,,,,,,
120318,1024,11,1002,8,12031,1203,蓬莱岛,东瀛(3),,,,,,,,,
120319,1025,12,1001,9,12031,1203,蓬莱岛,东瀛(3),,,,,,,,,
120321,1026,6,1002,1,12032,1203,蓬莱岛,东瀛(3),,,,,,,,,
120322,1027,5,1001,2,12032,1203,蓬莱岛,东瀛(3),,,,,,,,,
120323,1028,1,1002,3,12032,1203,蓬莱岛,东瀛(3),,,,,,,,,
120324,1029,4,1001,4,12032,1203,蓬莱岛,东瀛(3),,,,,,,,,
120325,1030,7,1002,5,12032,1203,蓬莱岛,东瀛(3),,,,,,,,,
120326,1027,8,1001,6,12032,1203,蓬莱岛,东瀛(3),,,,,,,,,
120327,1028,10,1002,7,12032,1203,蓬莱岛,东瀛(3),,,,,,,,,
120328,1029,11,1001,8,12032,1203,蓬莱岛,东瀛(3),,,,,,,,,
120329,1030,12,1002,9,12032,1203,蓬莱岛,东瀛(3),,,,,,,,,
120331,1031,3,1001,1,12033,1203,蓬莱岛,东瀛(3),,,,,,,,,
120332,1032,9,1002,2,12033,1203,蓬莱岛,东瀛(3),,,,,,,,,
120333,1033,5,1001,3,12033,1203,蓬莱岛,东瀛(3),,,,,,,,,
120334,1034,1,1002,4,12033,1203,蓬莱岛,东瀛(3),,,,,,,,,
120335,1035,4,1001,5,12033,1203,蓬莱岛,东瀛(3),,,,,,,,,
120336,1032,8,1002,6,12033,1203,蓬莱岛,东瀛(3),,,,,,,,,
120337,1033,10,1001,7,12033,1203,蓬莱岛,东瀛(3),,,,,,,,,
120338,1034,11,1002,8,12033,1203,蓬莱岛,东瀛(3),,,,,,,,,
120339,1035,12,1001,9,12033,1203,蓬莱岛,东瀛(3),,,,,,,,,
120411,1036,3,1002,1,12041,1204,蓬莱岛,东瀛(4),,,,,,,,,
120412,1037,9,1001,2,12041,1204,蓬莱岛,东瀛(4),,,,,,,,,
120413,1038,5,1002,3,12041,1204,蓬莱岛,东瀛(4),,,,,,,,,
120414,1039,4,1001,4,12041,1204,蓬莱岛,东瀛(4),,,,,,,,,
120415,1040,7,1002,5,12041,1204,蓬莱岛,东瀛(4),,,,,,,,,
120416,1037,8,1001,6,12041,1204,蓬莱岛,东瀛(4),,,,,,,,,
120417,1038,10,1002,7,12041,1204,蓬莱岛,东瀛(4),,,,,,,,,
120418,1039,11,1001,8,12041,1204,蓬莱岛,东瀛(4),,,,,,,,,
120419,1040,12,1002,9,12041,1204,蓬莱岛,东瀛(4),,,,,,,,,
120421,1041,9,1001,1,12042,1204,蓬莱岛,东瀛(4),,,,,,,,,
120422,1042,5,1002,2,12042,1204,蓬莱岛,东瀛(4),,,,,,,,,
120423,1043,8,1001,3,12042,1204,蓬莱岛,东瀛(4),,,,,,,,,
120424,1044,1,1002,4,12042,1204,蓬莱岛,东瀛(4),,,,,,,,,
120425,1045,7,1001,5,12042,1204,蓬莱岛,东瀛(4),,,,,,,,,
120426,1042,2,1002,6,12042,1204,蓬莱岛,东瀛(4),,,,,,,,,
120427,1043,10,1001,7,12042,1204,蓬莱岛,东瀛(4),,,,,,,,,
120428,1044,11,1002,8,12042,1204,蓬莱岛,东瀛(4),,,,,,,,,
120429,1045,12,1001,9,12042,1204,蓬莱岛,东瀛(4),,,,,,,,,
120431,1046,3,1002,1,12043,1204,蓬莱岛,东瀛(4),,,,,,,,,
120432,1047,2,1001,2,12043,1204,蓬莱岛,东瀛(4),,,,,,,,,
120433,1048,5,1002,3,12043,1204,蓬莱岛,东瀛(4),,,,,,,,,
120434,1049,1,1001,4,12043,1204,蓬莱岛,东瀛(4),,,,,,,,,
120435,1050,4,1002,5,12043,1204,蓬莱岛,东瀛(4),,,,,,,,,
120436,1047,7,1001,6,12043,1204,蓬莱岛,东瀛(4),,,,,,,,,
120437,1048,10,1002,7,12043,1204,蓬莱岛,东瀛(4),,,,,,,,,
120438,1049,11,1001,8,12043,1204,蓬莱岛,东瀛(4),,,,,,,,,
120439,1050,12,1002,9,12043,1204,蓬莱岛,东瀛(4),,,,,,,,,
120511,1051,9,1001,1,12051,1205,蓬莱岛,东瀛(5),,,,,,,,,
120512,1052,5,1002,2,12051,1205,蓬莱岛,东瀛(5),,,,,,,,,
120513,1053,8,1001,3,12051,1205,蓬莱岛,东瀛(5),,,,,,,,,
120514,1054,4,1002,4,12051,1205,蓬莱岛,东瀛(5),,,,,,,,,
120515,1055,7,1001,5,12051,1205,蓬莱岛,东瀛(5),,,,,,,,,
120516,1052,1,1002,6,12051,1205,蓬莱岛,东瀛(5),,,,,,,,,
120517,1053,10,1001,7,12051,1205,蓬莱岛,东瀛(5),,,,,,,,,
120518,1054,11,1002,8,12051,1205,蓬莱岛,东瀛(5),,,,,,,,,
120519,1055,12,1001,9,12051,1205,蓬莱岛,东瀛(5),,,,,,,,,
120521,1056,3,1002,1,12052,1205,蓬莱岛,东瀛(5),,,,,,,,,
120522,1057,9,1001,2,12052,1205,蓬莱岛,东瀛(5),,,,,,,,,
120523,1058,5,1002,3,12052,1205,蓬莱岛,东瀛(5),,,,,,,,,
120524,1059,1,1001,4,12052,1205,蓬莱岛,东瀛(5),,,,,,,,,
120525,1060,7,1002,5,12052,1205,蓬莱岛,东瀛(5),,,,,,,,,
120526,1057,8,1001,6,12052,1205,蓬莱岛,东瀛(5),,,,,,,,,
120527,1058,10,1002,7,12052,1205,蓬莱岛,东瀛(5),,,,,,,,,
120528,1059,11,1001,8,12052,1205,蓬莱岛,东瀛(5),,,,,,,,,
120529,1060,12,1002,9,12052,1205,蓬莱岛,东瀛(5),,,,,,,,,
120531,1061,3,1001,1,12053,1205,蓬莱岛,东瀛(5),,,,,,,,,
120532,1062,9,1002,2,12053,1205,蓬莱岛,东瀛(5),,,,,,,,,
120533,1063,2,1001,3,12053,1205,蓬莱岛,东瀛(5),,,,,,,,,
120534,1064,5,1002,4,12053,1205,蓬莱岛,东瀛(5),,,,,,,,,
120535,1065,1,1001,5,12053,1205,蓬莱岛,东瀛(5),,,,,,,,,
120536,1062,7,1002,6,12053,1205,蓬莱岛,东瀛(5),,,,,,,,,
120537,1063,10,1001,7,12053,1205,蓬莱岛,东瀛(5),,,,,,,,,
120538,1064,11,1002,8,12053,1205,蓬莱岛,东瀛(5),,,,,,,,,
120539,1065,12,1001,9,12053,1205,蓬莱岛,东瀛(5),,,,,,,,,
120611,1066,3,1002,1,12061,1206,蓬莱岛,东瀛(6),,,,,,,,,
120612,1067,9,1001,2,12061,1206,蓬莱岛,东瀛(6),,,,,,,,,
120613,1068,5,1002,3,12061,1206,蓬莱岛,东瀛(6),,,,,,,,,
120614,1069,8,1001,4,12061,1206,蓬莱岛,东瀛(6),,,,,,,,,
120615,1070,7,1002,5,12061,1206,蓬莱岛,东瀛(6),,,,,,,,,
120616,1067,1,1001,6,12061,1206,蓬莱岛,东瀛(6),,,,,,,,,
120617,1068,10,1002,7,12061,1206,蓬莱岛,东瀛(6),,,,,,,,,
120618,1069,11,1001,8,12061,1206,蓬莱岛,东瀛(6),,,,,,,,,
120619,1070,12,1002,9,12061,1206,蓬莱岛,东瀛(6),,,,,,,,,
120621,1071,6,1001,1,12062,1206,蓬莱岛,东瀛(6),,,,,,,,,
120622,1072,2,1002,2,12062,1206,蓬莱岛,东瀛(6),,,,,,,,,
120623,1073,5,1001,3,12062,1206,蓬莱岛,东瀛(6),,,,,,,,,
120624,1074,8,1002,4,12062,1206,蓬莱岛,东瀛(6),,,,,,,,,
120625,1075,4,1001,5,12062,1206,蓬莱岛,东瀛(6),,,,,,,,,
120626,1072,7,1002,6,12062,1206,蓬莱岛,东瀛(6),,,,,,,,,
120627,1073,10,1001,7,12062,1206,蓬莱岛,东瀛(6),,,,,,,,,
120628,1074,11,1002,8,12062,1206,蓬莱岛,东瀛(6),,,,,,,,,
120629,1075,12,1001,9,12062,1206,蓬莱岛,东瀛(6),,,,,,,,,
120631,1076,3,1002,1,12063,1206,蓬莱岛,东瀛(6),,,,,,,,,
120632,1077,6,1001,2,12063,1206,蓬莱岛,东瀛(6),,,,,,,,,
120633,1078,9,1002,3,12063,1206,蓬莱岛,东瀛(6),,,,,,,,,
120634,1079,5,1001,4,12063,1206,蓬莱岛,东瀛(6),,,,,,,,,
120635,1080,4,1002,5,12063,1206,蓬莱岛,东瀛(6),,,,,,,,,
120636,1077,7,1001,6,12063,1206,蓬莱岛,东瀛(6),,,,,,,,,
120637,1078,10,1002,7,12063,1206,蓬莱岛,东瀛(6),,,,,,,,,
120638,1079,11,1001,8,12063,1206,蓬莱岛,东瀛(6),,,,,,,,,
120639,1080,12,1002,9,12063,1206,蓬莱岛,东瀛(6),,,,,,,,,
120711,1001,6,1001,1,12071,1207,蓬莱岛,东瀛(7),,,,,,,,,
120712,1002,5,1002,2,12071,1207,蓬莱岛,东瀛(7),,,,,,,,,
120713,1003,1,1001,3,12071,1207,蓬莱岛,东瀛(7),,,,,,,,,
120714,1004,4,1002,4,12071,1207,蓬莱岛,东瀛(7),,,,,,,,,
120715,1005,7,1001,5,12071,1207,蓬莱岛,东瀛(7),,,,,,,,,
120716,1002,8,1002,6,12071,1207,蓬莱岛,东瀛(7),,,,,,,,,
120717,1003,10,1001,7,12071,1207,蓬莱岛,东瀛(7),,,,,,,,,
120718,1004,11,1002,8,12071,1207,蓬莱岛,东瀛(7),,,,,,,,,
120719,1005,12,1001,9,12071,1207,蓬莱岛,东瀛(7),,,,,,,,,
120721,1006,3,1002,1,12072,1207,蓬莱岛,东瀛(7),,,,,,,,,
120722,1007,9,1001,2,12072,1207,蓬莱岛,东瀛(7),,,,,,,,,
120723,1008,5,1002,3,12072,1207,蓬莱岛,东瀛(7),,,,,,,,,
120724,1009,1,1001,4,12072,1207,蓬莱岛,东瀛(7),,,,,,,,,
120725,1010,4,1002,5,12072,1207,蓬莱岛,东瀛(7),,,,,,,,,
120726,1007,8,1001,6,12072,1207,蓬莱岛,东瀛(7),,,,,,,,,
120727,1008,10,1002,7,12072,1207,蓬莱岛,东瀛(7),,,,,,,,,
120728,1009,11,1001,8,12072,1207,蓬莱岛,东瀛(7),,,,,,,,,
120729,1010,12,1002,9,12072,1207,蓬莱岛,东瀛(7),,,,,,,,,
120731,1011,3,1001,1,12073,1207,蓬莱岛,东瀛(7),,,,,,,,,
120732,1012,9,1002,2,12073,1207,蓬莱岛,东瀛(7),,,,,,,,,
120733,1013,5,1001,3,12073,1207,蓬莱岛,东瀛(7),,,,,,,,,
120734,1014,4,1002,4,12073,1207,蓬莱岛,东瀛(7),,,,,,,,,
120735,1015,7,1001,5,12073,1207,蓬莱岛,东瀛(7),,,,,,,,,
120736,1012,8,1002,6,12073,1207,蓬莱岛,东瀛(7),,,,,,,,,
120737,1013,10,1001,7,12073,1207,蓬莱岛,东瀛(7),,,,,,,,,
120738,1014,11,1002,8,12073,1207,蓬莱岛,东瀛(7),,,,,,,,,
120739,1015,12,1001,9,12073,1207,蓬莱岛,东瀛(7),,,,,,,,,
120811,1016,9,1002,1,12081,1208,蓬莱岛,东瀛(8),,,,,,,,,
120812,1017,5,1001,2,12081,1208,蓬莱岛,东瀛(8),,,,,,,,,
120813,1018,8,1002,3,12081,1208,蓬莱岛,东瀛(8),,,,,,,,,
120814,1019,1,1001,4,12081,1208,蓬莱岛,东瀛(8),,,,,,,,,
120815,1020,7,1002,5,12081,1208,蓬莱岛,东瀛(8),,,,,,,,,
120816,1017,2,1001,6,12081,1208,蓬莱岛,东瀛(8),,,,,,,,,
120817,1018,10,1002,7,12081,1208,蓬莱岛,东瀛(8),,,,,,,,,
120818,1019,11,1001,8,12081,1208,蓬莱岛,东瀛(8),,,,,,,,,
120819,1020,12,1002,9,12081,1208,蓬莱岛,东瀛(8),,,,,,,,,
120821,1021,3,1001,1,12082,1208,蓬莱岛,东瀛(8),,,,,,,,,
120822,1022,2,1002,2,12082,1208,蓬莱岛,东瀛(8),,,,,,,,,
120823,1023,5,1001,3,12082,1208,蓬莱岛,东瀛(8),,,,,,,,,
